,Date,Versus,Ground,D/N*,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
38,12-03-1992,New Zealand,Carisbrook,No,c †I D S Smith b C Z Harris,84,107,78.5,,1163,36.34,77.9
39,15-03-1992,South Africa,Adelaide Oval,No,c K C Wessels b A P Kuiper,14,14,100,,1177,35.67,78.1
40,25-10-1992,Zimbabwe,Harare Sports Club,No,c D H Brain b G J Crocker,39,56,69.64,,1216,35.76,77.8
41,07-12-1992,South Africa,Newlands,Yes,b B M McMillan,15,27,55.56,,1231,35.17,77.42
42,09-12-1992,South Africa,St George's Park,Yes,c †D J Richardson b D J Callaghan,10,36,27.78,,1241,34.47,76.32
43,11-12-1992,South Africa,SuperSport Park,Yes,c †D J Richardson b C R Matthews,22,24,91.67,,1263,34.14,76.55
44,13-12-1992,South Africa,Wanderers Stadium,Yes,c B M McMillan b A A Donald,21,44,47.73,,1284,33.79,75.8
45,15-12-1992,South Africa,Mangaung Oval,Yes,b P S De Villiers,32,52,61.54,,1316,33.74,75.37
46,17-12-1992,South Africa,Kingsmead,Yes,c W J Cronje b M W Pringle,23,39,58.97,,1339,33.48,75.01
47,19-12-1992,South Africa,Buffalo Park,Yes,c †D J Richardson b C R Matthews,21,38,55.26,,1360,33.17,74.6
48,18-01-1993,England,Sawai Mansingh Stadium,No,not out,82*,81,101.23,,1442,35.17,75.74
49,21-01-1993,England,Sector 16 Stadium,No,lbw b P A J De Freitas,1,5,20,,1443,34.36,75.59
50,26-02-1993,England,M Chinnaswamy Stadium,No,c G A Hick b C C Lewis,3,6,50,,1446,33.63,75.51
51,01-03-1993,England,Keenan Stadium,No,b P W Jarvis,24,32,75,,1470,33.41,75.5
52,04-03-1993,England,Captain Roop Singh Stadium,No,b P W Jarvis,5,6,83.33,,1475,32.78,75.52
53,05-03-1993,England,Captain Roop Singh Stadium,No,c sub b C C Lewis,34,30,113.33,,1509,32.8,76.1
54,19-03-1993,Zimbabwe,Nahar Singh Stadium,No,c & b G W Flower,3,9,33.33,,1512,32.17,75.9
55,22-03-1993,Zimbabwe,Nehru Stadium (Guwahati),No,not out,8*,6,133.33,,1520,32.34,76.08
56,25-03-1993,Zimbabwe,Nehru Stadium (Pune),No,did not bat,-,-,-,,1520,32.34,76.08
57,25-07-1993,Sri Lanka,R Premadasa Stadium,No,c A P Gurusinha b S T Jayasuriya,21,39,53.85,,1541,32.1,75.65
58,12-08-1993,Sri Lanka,R Premadasa Stadium,Yes,run out,15,30,50,,1556,31.76,75.28
59,14-08-1993,Sri Lanka,Tyronne Fernando Stadium,No,c M Muralitharan b S T Jayasuriya,25,39,64.1,,1581,31.62,75.07
60,07-11-1993,Sri Lanka,Green Park,No,not out,26*,30,86.67,,1607,32.14,75.23
61,16-11-1993,West Indies,Sardar Patel Stadium,No,lbw b C A Walsh,2,8,25,,1609,31.55,75.05
62,18-11-1993,Zimbabwe,Nehru Stadium (Indore),No,c & b H H Streak,24,16,150,,1633,31.4,75.6
63,22-11-1993,South Africa,Punjab Cricket Association IS Bindra Stadium,No,c †D J Richardson b W J Cronje,3,25,12,,1636,30.87,74.87
64,24-11-1993,South Africa,Eden Gardens,Yes,c †D J Richardson b R P Snell,15,31,48.39,,1651,30.57,74.5
65,27-11-1993,West Indies,Eden Gardens,Yes,not out,28*,43,65.12,,1679,31.09,74.32
66,15-02-1994,Sri Lanka,Madhavrao Scindia Cricket Ground,No,c A Ranatunga b R S Kalpage,1,5,20,,1680,30.55,74.2
67,18-02-1994,Sri Lanka,Lal Bahadur Shastri Stadium,No,not out,11*,18,61.11,,1691,30.75,74.1
68,20-02-1994,Sri Lanka,Gandhi Stadium,No,run out,52,63,82.54,,1743,31.13,74.33
69,25-03-1994,New Zealand,McLean Park,No,c K R Rutherford b D J Nash,15,19,78.95,,1758,30.84,74.37
70,27-03-1994,New Zealand,Eden Park,No,c & b M N Hart,82,49,167.35,,1840,31.72,76.25
71,30-03-1994,New Zealand,Basin Reserve,No,lbw b G R Larsen,63,75,84,,1903,32.25,76.49
72,02-04-1994,New Zealand,AMI Stadium,No,b G R Larsen,40,26,153.85,,1943,32.38,77.29
73,13-04-1994,United Arab Emirates,Sharjah Cricket Stadium,No,c †Imtiaz Abbasi b Sultan Zarawani,63,77,81.82,,2006,32.89,77.42
74,15-04-1994,Pakistan,Sharjah Cricket Stadium,No,c Basit Ali b Akram Raza,73,64,114.06,,2079,33.53,78.31
75,19-04-1994,Australia,Sharjah Cricket Stadium,No,c M A Taylor b G D McGrath,6,7,85.71,,2085,33.1,78.32
76,22-04-1994,Pakistan,Sharjah Cricket Stadium,No,c Aamir Sohail b Ata-Ur-Rehman,24,26,92.31,,2109,32.95,78.46
77,04-09-1994,Sri Lanka,R Premadasa Stadium,Yes,not out,11*,16,68.75,,2120,33.13,78.4
78,05-09-1994,Sri Lanka,R Premadasa Stadium,Yes,c H D P K Dharmasena b G P Wickramasinghe,6,5,120,,2126,32.71,78.48
79,09-09-1994,Australia,R Premadasa Stadium,Yes,b C J McDermott,110,130,84.62,,2236,33.88,78.76
80,17-09-1994,Sri Lanka,Sinhalese Sports Club Ground,No,c P A de Silva b W P U J C Vaas,0,2,0,,2236,33.37,78.7
81,17-10-1994,West Indies,Nahar Singh Stadium,No,c B C Lara b C A Walsh,0,4,0,,2236,32.88,78.59
82,20-10-1994,West Indies,Wankhede Stadium,No,c C L Hooper b C E Cuffy,0,4,0,,2236,32.41,78.48
83,23-10-1994,West Indies,MA Chidambaram Stadium,No,c C L Hooper b A C Cummins,8,24,33.33,,2244,32.06,78.11
84,28-10-1994,New Zealand,Reliance Stadium,No,run out,115,136,84.56,,2359,33.23,78.4
85,30-10-1994,West Indies,Green Park,No,b A C Cummins,34,47,72.34,,2393,33.24,78.3
86,03-11-1994,New Zealand,Arun Jaitley Stadium,No,b M N Hart,62,54,114.81,,2455,33.63,78.94
87,05-11-1994,West Indies,Eden Gardens,Yes,c S C Williams b C E Cuffy,66,68,97.06,,2521,34.07,79.33
88,07-11-1994,West Indies,Indira Priyadarshini Stadium,No,c A C Cummins b C L Hooper,54,64,84.38,,2575,34.33,79.43
89,09-11-1994,West Indies,Barabati Stadium,No,b P V Simmons,88,112,78.57,,2663,35.04,79.4
90,11-11-1994,West Indies,Sawai Mansingh Stadium,No,c †J C Adams b B S Browne,105,134,78.36,,2768,35.95,79.36
91,16-02-1995,New Zealand,McLean Park,No,c S A Thomson b D K Morrison,13,15,86.67,,2781,35.65,79.39
92,18-02-1995,South Africa,Seddon Park,No,c P L Symcox b W J Cronje,37,51,72.55,,2818,35.67,79.29
93,22-02-1995,Australia,Carisbrook,No,c M A Taylor b J Angel,47,40,117.5,,2865,35.81,79.72
94,05-04-1995,Bangladesh,Sharjah Cricket Stadium,No,b Mohammad Rafique,48,30,160,,2913,35.96,80.38
95,07-04-1995,Pakistan,Sharjah Cricket Stadium,No,c †Moin Khan b Aaqib Javed,4,9,44.44,,2917,35.57,80.29
96,09-04-1995,Sri Lanka,Sharjah Cricket Stadium,No,not out,112*,107,104.67,,3029,36.94,80.99
97,14-04-1995,Sri Lanka,Sharjah Cricket Stadium,No,c S T Jayasuriya b C P H Ramanayake,41,41,100,,3070,36.99,81.2
98,15-11-1995,New Zealand,Keenan Stadium,No,c M J Greatbatch b D K Morrison,30,20,150,,3100,36.9,81.56
99,18-11-1995,New Zealand,Gandhi Sports Complex Ground,No,c †L K Germon b S A Thomson,39,51,76.47,,3139,36.93,81.49
100,24-11-1995,New Zealand,Nehru Stadium (Pune),No,c G R Larsen b D K Morrison,7,11,63.64,,3146,36.58,81.44
101,26-11-1995,New Zealand,Vidarbha Cricket Association Ground,No,run out,65,59,110.17,,3211,36.91,81.87
102,29-11-1995,New Zealand,Brabourne Stadium,No,b D K Morrison,1,4,25,,3212,36.5,81.81
103,18-02-1996,Kenya,Barabati Stadium,No,not out,127*,138,92.03,,3339,37.94,82.16
104,21-02-1996,West Indies,Captain Roop Singh Stadium,Yes,run out,70,91,76.92,,3409,38.3,82.05
105,27-02-1996,Australia,Wankhede Stadium,Yes,st I A Healy b M E Waugh,90,84,107.14,,3499,38.88,82.54
106,02-03-1996,Sri Lanka,Arun Jaitley Stadium,No,run out,137,137,100,,3636,39.96,83.09
107,06-03-1996,Zimbabwe,Green Park,No,b H H Streak,3,12,25,,3639,39.55,82.93
108,09-03-1996,Pakistan,M Chinnaswamy Stadium,Yes,b Ata-Ur-Rehman,31,59,52.54,,3670,39.46,82.53
109,13-03-1996,Sri Lanka,Eden Gardens,Yes,st R S Kaluwitharana b S T Jayasuriya,65,88,73.86,,3735,39.73,82.36
110,03-04-1996,Sri Lanka,Padang Cricket Ground,No,c S T Jayasuriya b G P Wickramasinghe,28,31,90.32,,3763,39.61,82.41
111,05-04-1996,Pakistan,Padang Cricket Ground,No,st Rashid Latif b Saqlain Mushtaq,100,111,90.09,,3863,40.24,82.6
112,12-04-1996,Pakistan,Sharjah Cricket Stadium,No,c Saeed Anwar b Aaqib Javed,1,5,20,,3864,39.84,82.53
113,14-04-1996,South Africa,Sharjah Cricket Stadium,No,c G Kirsten b P S De Villiers,2,15,13.33,,3866,39.45,82.31
114,15-04-1996,Pakistan,Sharjah Cricket Stadium,No,c Aamir Sohail b Waqar Younis,118,140,84.29,,3984,40.24,82.37
115,17-04-1996,South Africa,Sharjah Cricket Stadium,No,c G Kirsten b P S De Villiers,17,26,65.38,,4001,40.01,82.27
116,19-04-1996,South Africa,Sharjah Cricket Stadium,No,run out,57,71,80.28,,4058,40.18,82.25
117,23-05-1996,England,Kennington Oval,No,lbw b P J Martin,30,19,157.89,,4088,40.08,82.54
118,25-05-1996,England,Headingley,No,run out,6,19,31.58,,4094,39.75,82.34
119,26-05-1996,England,Old Trafford,No,c G A Hick b D G Cork,1,11,9.09,,4095,39.38,82.18
120,28-08-1996,Sri Lanka,R Premadasa Stadium,Yes,run out,110,138,79.71,,4205,40.05,82.11
121,01-09-1996,Zimbabwe,Sinhalese Sports Club Ground,No,c B C Strang b H H Streak,40,46,86.96,,4245,40.05,82.16
122,06-09-1996,Australia,Sinhalese Sports Club Ground,No,c S R Waugh b G D McGrath,7,11,63.64,,4252,39.74,82.12
123,16-09-1996,Pakistan,"Cricket, Skating & Curling Club",No,not out,89*,89,100,,4341,40.57,82.42
124,17-09-1996,Pakistan,"Cricket, Skating & Curling Club",No,c Wasim Akram b Azhar Mahmood,20,23,86.96,,4361,40.38,82.44
125,18-09-1996,Pakistan,"Cricket, Skating & Curling Club",No,c Aamir Sohail b Wasim Akram,2,13,15.38,,4363,40.03,82.27
126,21-09-1996,Pakistan,"Cricket, Skating & Curling Club",No,c Saleem Malik b Wasim Akram,3,9,33.33,,4366,39.69,82.19
127,23-09-1996,Pakistan,"Cricket, Skating & Curling Club",No,run out,23,44,52.27,,4389,39.54,81.95
128,17-10-1996,South Africa,Lal Bahadur Shastri Stadium,Yes,c D J Cullinan b P S De Villiers,11,8,137.5,,4400,39.29,82.03
129,21-10-1996,Australia,M Chinnaswamy Stadium,Yes,lbw b S R Waugh,88,111,79.28,,4488,39.72,81.97
130,23-10-1996,South Africa,Sawai Mansingh Stadium,No,c G Kirsten b B M McMillan,64,93,68.82,,4552,39.93,81.75
131,29-10-1996,South Africa,Madhavrao Scindia Cricket Ground,No,lbw b A A Donald,28,38,73.68,,4580,39.83,81.7
132,03-11-1996,Australia,Punjab Cricket Association IS Bindra Stadium,Yes,c S G Law b M E Waugh,62,60,103.33,,4642,40.02,81.93
133,06-11-1996,South Africa,Wankhede Stadium,Yes,c W J Cronje b N Boje,67,88,76.14,,4709,40.25,81.84
134,14-12-1996,South Africa,Wankhede Stadium,Yes,st G Kirsten b N Boje,114,126,90.48,,4823,40.87,82.02
135,23-01-1997,South Africa,Mangaung Oval,Yes,b S M Pollock,0,4,0,,4823,40.53,81.97
136,27-01-1997,Zimbabwe,Boland Park,Yes,c A D R Campbell b E A Brandes,6,8,75,,4829,40.24,81.96
137,02-02-1997,South Africa,St George's Park,No,b A A Donald,1,14,7.14,,4830,39.92,81.78
138,04-02-1997,South Africa,Buffalo Park,Yes,c D J Cullinan b L Klusener,14,24,58.33,,4844,39.7,81.69
139,07-02-1997,Zimbabwe,SuperSport Park,Yes,c A C Waller b A D R Campbell,41,56,73.21,,4885,39.72,81.61
140,09-02-1997,Zimbabwe,Willowmoore Park,No,c A D R Campbell b C N Evans,104,97,107.22,,4989,40.23,82.02
141,12-02-1997,South Africa,Kingsmead,Yes,c J N Rhodes b L Klusener,32,27,118.52,,5021,40.17,82.18
142,13-02-1997,South Africa,Kingsmead,Yes,c R E Bryson b W J Cronje,45,33,136.36,,5066,40.21,82.47
143,15-02-1997,Zimbabwe,Queens Sports Club,No,c G W Flower b E A Brandes,13,15,86.67,,5079,39.99,82.48
144,26-04-1997,West Indies,Queen's Park Oval,No,c †C O Browne b C E L Ambrose,44,43,102.33,,5123,40.02,82.62
145,27-04-1997,West Indies,Queen's Park Oval,No,not out,65*,70,92.86,,5188,40.53,82.73
146,30-04-1997,West Indies,Arnos Vale Ground,No,b C A Walsh,9,15,60,,5197,40.29,82.68
147,03-05-1997,West Indies,Kensington Oval,No,c B C Lara b C A Walsh,1,11,9.09,,5198,39.98,82.55
148,14-05-1997,New Zealand,M Chinnaswamy Stadium,Yes,b N J Astle,117,137,85.4,,5315,40.57,82.61
149,17-05-1997,Sri Lanka,Wankhede Stadium,Yes,c H D P K Dharmasena b K S C de Silva,2,4,50,,5317,40.28,82.59
150,21-05-1997,Pakistan,MA Chidambaram Stadium,Yes,c Inzamam-ul-Haq b Aaqib Javed,4,7,57.14,,5321,40.01,82.56
151,18-07-1997,Sri Lanka,R Premadasa Stadium,No,b W P U J C Vaas,21,28,75,,5342,39.87,82.53
152,20-07-1997,Pakistan,Sinhalese Sports Club Ground,No,did not bat,-,-,-,,5342,39.87,82.53
153,24-07-1997,Bangladesh,Sinhalese Sports Club Ground,No,b Enamul Haque,28,21,133.33,,5370,39.78,82.69
154,26-07-1997,Sri Lanka,R Premadasa Stadium,No,c R S Kalpage b M Muralitharan,53,67,79.1,,5423,39.88,82.66
155,17-08-1997,Sri Lanka,R Premadasa Stadium,Yes,c M Muralitharan b W P U J C Vaas,27,28,96.43,,5450,39.78,82.71
156,20-08-1997,Sri Lanka,R Premadasa Stadium,Yes,lbw b W P U J C Vaas,6,6,100,,5456,39.54,82.73
157,23-08-1997,Sri Lanka,Sinhalese Sports Club Ground,No,c A Ranatunga b D K Liyanage,27,31,87.1,,5483,39.45,82.75
158,24-08-1997,Sri Lanka,Sinhalese Sports Club Ground,No,c †S K L de Silva b K S C de Silva,39,32,121.88,,5522,39.44,82.94
159,13-09-1997,Pakistan,"Cricket, Skating & Curling Club",No,c Mohammad Akram b Azhar Mahmood,17,54,31.48,,5539,39.28,82.52
160,14-09-1997,Pakistan,"Cricket, Skating & Curling Club",No,not out,25*,45,55.56,,5564,39.46,82.34
161,17-09-1997,Pakistan,"Cricket, Skating & Curling Club",No,did not bat,-,-,-,,5564,39.46,82.34
162,18-09-1997,Pakistan,"Cricket, Skating & Curling Club",No,c †Moin Khan b Mohammad Akram,0,10,0,,5564,39.18,82.22
163,20-09-1997,Pakistan,"Cricket, Skating & Curling Club",No,c †Moin Khan b Shahid Nazir,6,7,85.71,,5570,38.95,82.23
164,21-09-1997,Pakistan,"Cricket, Skating & Curling Club",No,lbw b Azhar Mahmood,51,64,79.69,,5621,39.03,82.2
165,28-09-1997,Pakistan,Niaz Stadium,No,b Waqar Younis,2,11,18.18,,5623,38.78,82.1
166,30-09-1997,Pakistan,National Stadium (Karachi),No,c †Moin Khan b Azhar Mahmood,21,18,116.67,,5644,38.66,82.19
167,02-10-1997,Pakistan,Gaddafi Stadium,Yes,c Inzamam-ul-Haq b Aaqib Javed,7,11,63.64,,5651,38.44,82.16
168,11-12-1997,England,Sharjah Cricket Stadium,Yes,st A J Stewart b M V Fleming,91,87,104.6,,5742,38.8,82.44
169,14-12-1997,Pakistan,Sharjah Cricket Stadium,Yes,c Inzamam-ul-Haq b Manzoor Akhtar,3,4,75,,5745,38.56,82.44
170,16-12-1997,West Indies,Sharjah Cricket Stadium,Yes,run out,1,2,50,,5746,38.31,82.43
171,22-12-1997,Sri Lanka,Nehru Stadium (Guwahati),No,not out,82*,86,95.35,,5828,38.85,82.58
172,25-12-1997,Sri Lanka,Nehru Stadium (Indore),No,did not bat,-,-,-,,5828,38.85,82.58
173,28-12-1997,Sri Lanka,Nehru Stadium (Margao),No,c K S C de Silva b M Muralitharan,6,13,46.15,,5834,38.64,82.52
174,10-01-1998,Bangladesh,Bangabandhu National Stadium,No,c & b Mohammad Rafique,54,76,71.05,,5888,38.74,82.4
175,11-01-1998,Pakistan,Bangabandhu National Stadium,No,st Rashid Latif b Saqlain Mushtaq,67,44,152.27,,5955,38.92,82.82
176,14-01-1998,Pakistan,Bangabandhu National Stadium,No,b Shahid Afridi,95,78,121.79,,6050,39.29,83.24
177,16-01-1998,Pakistan,Bangabandhu National Stadium,No,b Azhar Mahmood,1,6,16.67,,6051,39.04,83.19
178,18-01-1998,Pakistan,Bangabandhu National Stadium,No,c Azhar Mahmood b Shahid Afridi,41,26,157.69,,6092,39.05,83.45
179,01-04-1998,Australia,Nehru Stadium (Kochi),No,c R T Ponting b M S Kasprowicz,8,11,72.73,,6100,38.85,83.44
180,05-04-1998,Zimbabwe,Reliance Stadium,No,run out,5,17,29.41,,6105,38.64,83.31
181,07-04-1998,Australia,Green Park,No,c sub b S K Warne,100,89,112.36,,6205,39.03,83.66
182,09-04-1998,Zimbabwe,Barabati Stadium,No,c †A Flower b M Mbangwa,1,2,50,,6206,38.79,83.65
183,14-04-1998,Australia,Arun Jaitley Stadium,No,c †A C Gilchrist b D W Fleming,15,24,62.5,,6221,38.64,83.58
184,17-04-1998,New Zealand,Sharjah Cricket Stadium,Yes,c S B Doull b C Z Harris,40,41,97.56,,6261,38.65,83.66
185,19-04-1998,Australia,Sharjah Cricket Stadium,Yes,c †A C Gilchrist b D W Fleming,80,72,111.11,,6341,38.9,83.92
186,20-04-1998,New Zealand,Sharjah Cricket Stadium,Yes,run out,38,58,65.52,,6379,38.9,83.78
187,22-04-1998,Australia,Sharjah Cricket Stadium,Yes,c †A C Gilchrist b D W Fleming,143,131,109.16,,6522,39.53,84.21
188,24-04-1998,Australia,Sharjah Cricket Stadium,Yes,lbw b M S Kasprowicz,134,131,102.29,,6656,40.1,84.51
189,25-05-1998,Bangladesh,Wankhede Stadium,Yes,c Aminul Islam b Athar Ali Khan,33,29,113.79,,6689,40.05,84.62
190,28-05-1998,Kenya,Captain Roop Singh Stadium,Yes,c A Y A Karim b M A Suji,18,25,72,,6707,39.92,84.58
191,31-05-1998,Kenya,Eden Gardens,Yes,not out,100*,103,97.09,,6807,40.52,84.74
192,19-06-1998,Sri Lanka,R Premadasa Stadium,Yes,c M S Atapattu b M Muralitharan,65,50,130,,6872,40.66,85.02
193,23-06-1998,New Zealand,R Premadasa Stadium,Yes,c & b C Z Harris,53,36,147.22,,6925,40.74,85.29
194,01-07-1998,Sri Lanka,Sinhalese Sports Club Ground,No,c & b H D P K Dharmasena,17,16,106.25,,6942,40.6,85.33
195,03-07-1998,New Zealand,Sinhalese Sports Club Ground,No,did not bat,-,-,-,,6942,40.6,85.33
196,07-07-1998,Sri Lanka,R Premadasa Stadium,Yes,st R S Kaluwitharana b S T Jayasuriya,128,131,97.71,,7070,41.1,85.53
197,20-09-1998,Pakistan,"Cricket, Skating & Curling Club",No,c Inzamam-ul-Haq b Aamir Sohail,77,109,70.64,,7147,41.31,85.34
198,26-09-1998,Zimbabwe,Queens Sports Club,No,not out,127*,130,97.69,,7274,42.05,85.53
199,27-09-1998,Zimbabwe,Queens Sports Club,No,c C B Wishart b M L Nkala,29,21,138.1,,7303,41.97,85.66
200,30-09-1998,Zimbabwe,Harare Sports Club,No,c C N Evans b H H Streak,2,6,33.33,,7305,41.74,85.62
201,28-10-1998,Australia,Bangabandhu National Stadium,Yes,run out,141,128,110.16,,7446,42.31,85.98
202,31-10-1998,West Indies,Bangabandhu National Stadium,Yes,c C L Hooper b M V Dillon,8,14,57.14,,7454,42.11,85.93
203,06-11-1998,Sri Lanka,Sharjah Cricket Stadium,Yes,c †R S Kaluwitharana b W P U J C Vaas,3,6,50,,7457,41.89,85.91
204,08-11-1998,Zimbabwe,Sharjah Cricket Stadium,Yes,not out,118*,112,105.36,,7575,42.56,86.16
205,09-11-1998,Sri Lanka,Sharjah Cricket Stadium,Yes,c M S Atapattu b G P Wickramasinghe,18,28,64.29,,7593,42.42,86.09
206,11-11-1998,Zimbabwe,Sharjah Cricket Stadium,Yes,c G W Flower b H K Olonga,11,12,91.67,,7604,42.24,86.1
207,13-11-1998,Zimbabwe,Sharjah Cricket Stadium,Yes,not out,124*,92,134.78,,7728,42.93,86.6
208,09-01-1999,New Zealand,Owen Delany Park,Yes,c C Z Harris b C L Cairns,0,5,0,,7728,42.7,86.55
209,12-01-1999,New Zealand,McLean Park,Yes,c B A Young b D J Nash,23,19,121.05,,7751,42.59,86.62
210,14-01-1999,New Zealand,Basin Reserve,No,st A C Parore b G R Larsen,45,42,107.14,,7796,42.6,86.72
211,16-01-1999,New Zealand,Eden Park,No,lbw b C L Cairns,5,12,41.67,,7801,42.4,86.66
212,15-05-1999,South Africa,County Ground (Hove),No,c †M V Boucher b L Klusener,28,46,60.87,,7829,42.32,86.53
213,23-05-1999,Kenya,County Ground (Bristol),No,not out,140*,101,138.61,,7969,43.08,87.1
214,26-05-1999,Sri Lanka,The Cooper Associates County Ground,No,b S T Jayasuriya,2,3,66.67,,7971,42.85,87.1
215,29-05-1999,England,Edgbaston,No,c G A Hick b M A Ealham,22,40,55,,7993,42.74,86.96
216,04-06-1999,Australia,Kennington Oval,No,c †A C Gilchrist b G D McGrath,0,4,0,,7993,42.52,86.92
217,08-06-1999,Pakistan,Old Trafford,No,c Saqlain Mushtaq b Azhar Mahmood,45,65,69.23,,8038,42.53,86.79
218,12-06-1999,New Zealand,Trent Bridge,No,b D J Nash,16,22,72.73,,8054,42.39,86.76
219,23-08-1999,Australia,Galle International Stadium,No,c D S Lehmann b T M Moody,14,33,42.42,,8068,42.24,86.6
220,25-08-1999,Sri Lanka,R Premadasa Stadium,Yes,run out,37,58,63.79,,8105,42.21,86.46
221,29-08-1999,Sri Lanka,Sinhalese Sports Club Ground,No,c M Muralitharan b D N T Zoysa,120,141,85.11,,8225,42.62,86.44
222,04-09-1999,Zimbabwe,Kallang Ground,No,c S V Carlisle b A R Whittall,85,72,118.06,,8310,42.84,86.68
223,07-09-1999,West Indies,Kallang Ground,No,c †R D Jacobs b C A Walsh,40,65,61.54,,8350,42.82,86.51
224,08-09-1999,West Indies,Kallang Ground,No,c H R Bryan b C A Walsh,0,6,0,,8350,42.6,86.46
225,05-11-1999,New Zealand,Madhavrao Scindia Cricket Ground,No,c C L Cairns b S B Styris,32,31,103.23,,8382,42.55,86.51
226,08-11-1999,New Zealand,Lal Bahadur Shastri Stadium,No,not out,186*,150,124,,8568,43.49,87.08
227,11-11-1999,New Zealand,Captain Roop Singh Stadium,No,c S P Fleming b C J Drum,1,23,4.35,,8569,43.28,86.89
228,14-11-1999,New Zealand,Nehru Stadium (Guwahati),No,c C M Spearman b C J Drum,2,10,20,,8571,43.07,86.82
